,id,type,path,subtype,permissions,epoch,source,version,local address,remote port,protocol,remote address,local port,net namespace,memory address,size,tgid,read fd,write fd,svc
1126,7cbc356b6951933db5d6235d20b5e09e,Artifact,,memory,,,syscall,0,,,,,,,7f42c1121000,100000,2451,,,currencyservice
1127,cf355ee35318cddb1e6189fa75b66224,Artifact,,memory,,,syscall,0,,,,,,,7f42c1111000,10000,2451,,,currencyservice
1128,66c5826c07f1c6d343a4dc06b77ec458,Artifact,,memory,,,syscall,0,,,,,,,7f42c1101000,10000,2451,,,currencyservice
1131,fdce842e618408e08b241f13e7777a7f,Artifact,,memory,,,syscall,0,,,,,,,7fb31bca4000,40000,2476,,,paymentservice
1132,83e09fb49397106df533740c5d41955e,Artifact,,memory,,,syscall,0,,,,,,,7fb31bc84000,20000,2476,,,paymentservice
1133,1942af40d884e713f664cd541b544134,Artifact,,memory,,,syscall,0,,,,,,,7fb31bb84000,100000,2476,,,paymentservice
1134,ec72e79221d85f9939cbd00bbc78dfdb,Artifact,,memory,,,syscall,0,,,,,,,7fb31b384000,800000,2476,,,paymentservice
1135,cede313a7023356248d80e36eddb0770,Artifact,,memory,,,syscall,0,,,,,,,7fb317384000,4000000,2476,,,paymentservice
1136,40170982d7f1c8e5a7e1fc8c6779691d,Artifact,,memory,,,syscall,0,,,,,,,7fb2f7384000,20000000,2476,,,paymentservice
1137,2a99fe59ac7edd2f0bc54ad32f3605b6,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2476,,,paymentservice
1138,38bcf2bbf1bab3016254008a98d65967,Artifact,,memory,,,syscall,0,,,,,,,7fb2f5384000,2000000,2476,,,paymentservice
1139,6f8b5b83b518313a69e780e3e31904b2,Artifact,,memory,,,syscall,0,,,,,,,7fb2f5173000,210c10,2476,,,paymentservice
1140,8c5308291916fe090eb5414ecc355adb,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2476,,,paymentservice
1141,6ac0c55a2d3baf80281f949c27872ab3,Artifact,,memory,,,syscall,1,,,,,,,7fb31bc84000,20000,2476,,,paymentservice
1142,93928b5611d5d26093124f91e07d9b2a,Artifact,,memory,,,syscall,0,,,,,,,7fb31bc04000,1000,2476,,,paymentservice
1143,ad4ee9adba07292cf1c1a3c5fe834e07,Artifact,,memory,,,syscall,0,,,,,,,7fb31b78a000,1000,2476,,,paymentservice
1144,b3717498f2c82bb222f78f6b0f2fd73a,Artifact,,memory,,,syscall,0,,,,,,,7fb3193b4000,1000,2476,,,paymentservice
1145,3e57e7a7d8b1ac886ffe236f910e2ae0,Artifact,,memory,,,syscall,0,,,,,,,7fb307504000,1000,2476,,,paymentservice
1146,3231ab38db5a4caa9037caebc9a1e113,Artifact,,memory,,,syscall,0,,,,,,,7fb2f5073000,100000,2476,,,paymentservice
1147,a2834e0f3a1bf05b744128e3c03d4cc2,Artifact,,memory,,,syscall,0,,,,,,,7fb2f5063000,10000,2476,,,paymentservice
1148,b67a0ae2a3fdc991157f37f1a35302ec,Artifact,,memory,,,syscall,0,,,,,,,7fb2f5053000,10000,2476,,,paymentservice
1149,37dc545e8bc9f2720384cb6f0c5f7420,Artifact,,memory,,,syscall,0,,,,,,,7f30538e5000,40000,2482,,,productcatalogservice
1150,3ccb6efde8558a4973de3ade24344b76,Artifact,,memory,,,syscall,0,,,,,,,7f30538c5000,20000,2482,,,productcatalogservice
1151,59ea2f70192e72ba0de5af1d528ed02d,Artifact,,memory,,,syscall,0,,,,,,,7f30537c5000,100000,2482,,,productcatalogservice
1152,a54ee85ea797b06df71c01e40e4da471,Artifact,,memory,,,syscall,0,,,,,,,7f3052fc5000,800000,2482,,,productcatalogservice
1153,3fb4ae812e52749a2c441c8c41a19328,Artifact,,memory,,,syscall,0,,,,,,,7f304efc5000,4000000,2482,,,productcatalogservice
1154,c070b107c7994a553bb9c230a4570f41,Artifact,,memory,,,syscall,0,,,,,,,7f302efc5000,20000000,2482,,,productcatalogservice
1155,1f9cfbbdf5f33f1ef886fa1681a291ef,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2482,,,productcatalogservice
1156,63b1fba6e5d2f1f212bb77ab692f65dc,Artifact,,memory,,,syscall,0,,,,,,,7f302cfc5000,2000000,2482,,,productcatalogservice
1157,803c9cf55307d139d9e0556cc07cf487,Artifact,,memory,,,syscall,0,,,,,,,7f302cdb4000,210c10,2482,,,productcatalogservice
1158,148693b1e4a52105d6099e821d053ac0,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2482,,,productcatalogservice
1159,c506580644a16a046880c13f8beb0ab4,Artifact,,memory,,,syscall,1,,,,,,,7f30538c5000,20000,2482,,,productcatalogservice
1160,5f5ec151447764ce3a84a22421c4150e,Artifact,,memory,,,syscall,0,,,,,,,7f3053845000,1000,2482,,,productcatalogservice
1161,c2c55692bcd15045256bcda78ca4afdb,Artifact,,memory,,,syscall,0,,,,,,,7f30533cb000,1000,2482,,,productcatalogservice
1162,08832b92d0ec05b3f6fc7a195ff084d8,Artifact,,memory,,,syscall,0,,,,,,,7f3050ff5000,1000,2482,,,productcatalogservice
1163,bf882cb294580a227600fe8b4c452b5c,Artifact,,memory,,,syscall,0,,,,,,,7f303f145000,1000,2482,,,productcatalogservice
1164,6b3b7eedbe81fe2800ef92491b9cdfa8,Artifact,,memory,,,syscall,0,,,,,,,7f302ccb4000,100000,2482,,,productcatalogservice
1165,d603d9af3227c9cc942a307f4b5d03f3,Artifact,,memory,,,syscall,0,,,,,,,7f302cca4000,10000,2482,,,productcatalogservice
1166,64bd5e8d97ff7b96b9d10f3864440d06,Artifact,,memory,,,syscall,0,,,,,,,7f302cc94000,10000,2482,,,productcatalogservice
1167,e1a3a23e460e187c6c0c04dfd49e27a0,Artifact,,memory,,,syscall,0,,,,,,,7f302cc54000,40000,2482,,,productcatalogservice
1168,1b682e580f8aba3b5eeb688de12d28c8,Artifact,,memory,,,syscall,0,,,,,,,7fb2f5013000,40000,2476,,,paymentservice
1169,ded7e507a6761614e314c164dc6ea706,Artifact,,memory,,,syscall,0,,,,,,,7f42c10c1000,40000,2451,,,currencyservice
1172,2064ab5ec0872540ae738397d3138353,Artifact,,memory,,,syscall,0,,,,,,,7fb2f4fd3000,40000,2476,,,paymentservice
1173,cc0e53cf519ff7b80078bd310467edbd,Artifact,,memory,,,syscall,0,,,,,,,7f42c1081000,40000,2451,,,currencyservice
1174,16662dea72e86be8fb4ad39ff0ee4d0d,Artifact,,memory,,,syscall,0,,,,,,,7f42c1041000,40000,2451,,,currencyservice
1176,40e5d58e82bd897c9de7e904862174c9,Artifact,,memory,,,syscall,0,,,,,,,7fb2f4f93000,40000,2476,,,paymentservice
1179,a8c9edb996fac07c7807f618fcdf447a,Artifact,,memory,,,syscall,0,,,,,,,7f42c1001000,40000,2451,,,currencyservice
1181,5e6a22c469c64438e1628ff9eb97fe5c,Artifact,,memory,,,syscall,0,,,,,,,7f302cc14000,40000,2482,,,productcatalogservice
1182,bc8daa490865a3d600d99d94673681e1,Artifact,,memory,,,syscall,0,,,,,,,7f302cbd4000,40000,2482,,,productcatalogservice
1317,fc2ee9b5cf11197b69bcb1682d5b4193,Artifact,,memory,,,syscall,0,,,,,,,7f1009198000,183000,5893,,,cartservice
1318,d29e8b7c6b7f2f8fbbfc372bc8134939,Artifact,,memory,,,syscall,0,,,,,,,7f100919a000,181000,5893,,,cartservice
1319,c0adac233dd72d81deac0ea7f3bcda79,Artifact,,memory,,,syscall,0,,,,,,,7f1029af6000,4000,5893,,,cartservice
1320,3a3be4e4fa078d6cd3e95c543dce1b3c,Artifact,,memory,,,syscall,0,,,,,,,7f1029af6000,1000,5893,,,cartservice
1322,e7701769ec318e5b5d3892d09177ba05,Artifact,,unnamed pipe,,0,syscall,0,,,,,,,,,5893,203,204,cartservice
1323,a2406318e4235746f8649c2c01e548cc,Artifact,,memory,,,syscall,0,,,,,,,7f1029ae5000,11000,5893,,,cartservice
1324,6b40a24456ab0901939950a6ddb6428e,Artifact,,memory,,,syscall,0,,,,,,,7f1029a4f000,11000,5893,,,cartservice
1325,6a7276d9af632c007a66e75663de0df7,Artifact,,memory,,,syscall,0,,,,,,,7f1029a3e000,11000,5893,,,cartservice
1326,9a3f47c4ca147c938693341bb5a138a9,Artifact,,memory,,,syscall,0,,,,,,,561928d64000,1000,5893,,,cartservice
1370,f7ece4e4c8b1f218347aaaba26ae7e4f,Artifact,,memory,,,syscall,0,,,,,,,7f8666d78000,40000,2518,,,cartservice
1371,5294061fbe78022af67d4ac44e350e32,Artifact,,memory,,,syscall,0,,,,,,,7f8666d58000,20000,2518,,,cartservice
1372,dfe8c5d2bfe473cf6ccdbe4c73e06dea,Artifact,,memory,,,syscall,0,,,,,,,7f8666c58000,100000,2518,,,cartservice
1373,5dcff0db29f774a69ae9373b0cc05fba,Artifact,,memory,,,syscall,0,,,,,,,7f8666458000,800000,2518,,,cartservice
1374,8efbea56e901eedf545177eb8b624940,Artifact,,memory,,,syscall,0,,,,,,,7f8662458000,4000000,2518,,,cartservice
1375,aafdbd98eaa8452ee204e7f57890f2d5,Artifact,,memory,,,syscall,0,,,,,,,7f8642458000,20000000,2518,,,cartservice
1376,18d453687a3de23e17476cdf18e1752b,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2518,,,cartservice
1377,be7f3636b7b460e3d1e668f1db2519ed,Artifact,,memory,,,syscall,0,,,,,,,7f8640458000,2000000,2518,,,cartservice
1378,b156bf01a2ef584a6c59b124ea0b5c9b,Artifact,,memory,,,syscall,0,,,,,,,7f8640247000,210c10,2518,,,cartservice
1379,2a1bc626da56833e7bcb3bb144471ddc,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2518,,,cartservice
1380,8bd37037196066fc342145bb1b7fee75,Artifact,,memory,,,syscall,0,,,,,,,7f8640067000,40000,2518,,,cartservice
1384,0eaf5a0702b287e051afb6f437bd703c,Artifact,,memory,,,syscall,0,,,,,,,7fe092e87000,40000,2539,,,productcatalogservice
1385,f4b1d3c772f3abc58d18fd04395df994,Artifact,,memory,,,syscall,0,,,,,,,7fe092e67000,20000,2539,,,productcatalogservice
1386,2acd4a4334f09bd49248e6d10cd7dd04,Artifact,,memory,,,syscall,0,,,,,,,7fe092d67000,100000,2539,,,productcatalogservice
1387,133d7f8629bed095309a4cd160586f4c,Artifact,,memory,,,syscall,0,,,,,,,7fe092567000,800000,2539,,,productcatalogservice
1388,447595cd092e356a43a71cb4d00824d9,Artifact,,memory,,,syscall,0,,,,,,,7fe08e567000,4000000,2539,,,productcatalogservice
1389,827d4090fa86b8a2399b97ffd03bb2d4,Artifact,,memory,,,syscall,0,,,,,,,7fe06e567000,20000000,2539,,,productcatalogservice
1390,be7178644806e90a00b2b3b07c6c25a9,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2539,,,productcatalogservice
1391,33c601a7708cd5081314db8cd37d15b9,Artifact,,memory,,,syscall,0,,,,,,,7fe06c567000,2000000,2539,,,productcatalogservice
1392,eb309092cb3eb79d21c2fc2ac5f04599,Artifact,,memory,,,syscall,0,,,,,,,7fe06c356000,210c10,2539,,,productcatalogservice
1393,5492a55e6658ebccfe0095d6d489e5da,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2539,,,productcatalogservice
1394,e6cffa86ddd8fd89c044a68077fd1bc4,Artifact,,memory,,,syscall,1,,,,,,,7fe092e67000,20000,2539,,,productcatalogservice
1395,e56f0dac2f9aba106dee8090838b4748,Artifact,,memory,,,syscall,0,,,,,,,7fe092de7000,1000,2539,,,productcatalogservice
1396,1b61d000e2c78d1d68cd8272bc4ccd64,Artifact,,memory,,,syscall,0,,,,,,,7fe09296d000,1000,2539,,,productcatalogservice
1397,b00bd4fadda37da724fd9ea749879ddc,Artifact,,memory,,,syscall,0,,,,,,,7fe090597000,1000,2539,,,productcatalogservice
1398,aeaabd523a0e8c36ceac7ac0cbff3491,Artifact,,memory,,,syscall,0,,,,,,,7fe07e6e7000,1000,2539,,,productcatalogservice
1399,8e494c312a6cb07ebb8e5db237a5de1d,Artifact,,memory,,,syscall,0,,,,,,,7fe06c256000,100000,2539,,,productcatalogservice
1400,04d5f52bd800c6e99fd92575951208a2,Artifact,,memory,,,syscall,0,,,,,,,7fe06c246000,10000,2539,,,productcatalogservice
1401,f4ff1e7f83f0b0200d685fea800ab22e,Artifact,,memory,,,syscall,0,,,,,,,7fe06c236000,10000,2539,,,productcatalogservice
1402,f6589a14ee3b022768a16f4c69c9c8ee,Artifact,,memory,,,syscall,0,,,,,,,7fe06c1f6000,40000,2539,,,productcatalogservice
1403,5b066f15bd1459ee1e0408794082dbb2,Artifact,,memory,,,syscall,0,,,,,,,7fe06c1b6000,40000,2539,,,productcatalogservice
1407,adec885969e5972865626ba944f9d3c0,Artifact,,memory,,,syscall,0,,,,,,,7f4b7fdb2000,40000,2561,,,currencyservice
1408,d9ed773763d5d97fb9dbdf907baf8bf6,Artifact,,memory,,,syscall,0,,,,,,,7f4b7fd92000,20000,2561,,,currencyservice
1409,3fd9870b717d4a246dac433e15af86a1,Artifact,,memory,,,syscall,0,,,,,,,7f4b7fc92000,100000,2561,,,currencyservice
1410,474dd2663095526e185ca485d4289cfa,Artifact,,memory,,,syscall,0,,,,,,,7f4b7f492000,800000,2561,,,currencyservice
1411,9e717f81c5fc80e09b030d6e7163cf34,Artifact,,memory,,,syscall,0,,,,,,,7f4b7b492000,4000000,2561,,,currencyservice
1412,6776e407dbbc44f8db47be3fe0cfa900,Artifact,,memory,,,syscall,0,,,,,,,7f4b5b492000,20000000,2561,,,currencyservice
1413,0a265e88643105d75307360a47052747,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2561,,,currencyservice
1414,31db73b739cbfb90de7c27bdfc86cbe2,Artifact,,memory,,,syscall,0,,,,,,,7f4b59492000,2000000,2561,,,currencyservice
1415,e59fffa51e16dbca4c0ceb4b1fdbf6da,Artifact,,memory,,,syscall,0,,,,,,,7f4b59281000,210c10,2561,,,currencyservice
1416,758cb0e0de9a982c60c52f7cecb8f223,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2561,,,currencyservice
1417,307633c4e0fd14ba78111b5996b4d2cb,Artifact,,memory,,,syscall,1,,,,,,,7f4b7fd92000,20000,2561,,,currencyservice
1418,0535cd9cb8e8ffab89e24117335a4978,Artifact,,memory,,,syscall,0,,,,,,,7f4b7fd12000,1000,2561,,,currencyservice
1419,af17c42cb03de27e015d0cf34327c5c9,Artifact,,memory,,,syscall,0,,,,,,,7f4b7f898000,1000,2561,,,currencyservice
1420,a4d3c504290e68fd3f4d59e72a2ed860,Artifact,,memory,,,syscall,0,,,,,,,7f4b7d4c2000,1000,2561,,,currencyservice
1421,e68fa631e36e44bf0d1619771b024a40,Artifact,,memory,,,syscall,0,,,,,,,7f4b6b612000,1000,2561,,,currencyservice
1422,07f022d91ac14ec0ba0fe7e1a3eb923d,Artifact,,memory,,,syscall,0,,,,,,,7f4b59181000,100000,2561,,,currencyservice
1423,639a37e8b49d180e611eb35ca6f99431,Artifact,,memory,,,syscall,0,,,,,,,7f4b59171000,10000,2561,,,currencyservice
1424,6d283c3bfe77d4cd9f82acb571f75fb7,Artifact,,memory,,,syscall,0,,,,,,,7f4b59161000,10000,2561,,,currencyservice
1425,3fd292fbe812439a4f33f2a3969621a4,Artifact,,memory,,,syscall,0,,,,,,,7f4b59121000,40000,2561,,,currencyservice
1426,2e847fb8b938e7617f7446e4f6e4579b,Artifact,,memory,,,syscall,0,,,,,,,7f4b590e1000,40000,2561,,,currencyservice
1428,18c777e8b66d3c23a0d433fd43a71312,Artifact,,memory,,,syscall,0,,,,,,,7f4b590a1000,40000,2561,,,currencyservice
1535,5acea05c46fad67cd54122f98cf04d81,Artifact,,memory,,,syscall,0,,,,,,,7fa53a4e3000,40000,2638,,,frontend
1536,3e82d4a0cdedc3f0a6a06e6c4c2b4d8e,Artifact,,memory,,,syscall,0,,,,,,,7fa53a4c3000,20000,2638,,,frontend
1537,ef98affeef64d1b1c45012ada9026be1,Artifact,,memory,,,syscall,0,,,,,,,7fa53a3c3000,100000,2638,,,frontend
1538,c56a2d8a9830775776f40a4d8016e387,Artifact,,memory,,,syscall,0,,,,,,,7fa539bc3000,800000,2638,,,frontend
1539,b522c027d1d3e92378e648ebb8263152,Artifact,,memory,,,syscall,0,,,,,,,7fa535bc3000,4000000,2638,,,frontend
1540,a4d15fb95d5ea08587c56201491d3cc7,Artifact,,memory,,,syscall,0,,,,,,,7fa515bc3000,20000000,2638,,,frontend
1541,194af76f66127e6d480d1291306a5189,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2638,,,frontend
1542,a7b75a72535ba917eac63909a17aec93,Artifact,,memory,,,syscall,0,,,,,,,7fa513bc3000,2000000,2638,,,frontend
1543,952d85317afe0585503681470af3cc03,Artifact,,memory,,,syscall,0,,,,,,,7fa5139b2000,210c10,2638,,,frontend
1544,9de19d4358f45f4d5c553026d469bc3c,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2638,,,frontend
1545,2fc8a46d29d3747c82ce1d269d5aa878,Artifact,,memory,,,syscall,1,,,,,,,7fa53a4c3000,20000,2638,,,frontend
1546,ab0c0f924a8a312ecbc9b38b70e3c5a9,Artifact,,memory,,,syscall,0,,,,,,,7fa53a443000,1000,2638,,,frontend
1547,06d84e1894b11bac1fe30bd4d08276bd,Artifact,,memory,,,syscall,0,,,,,,,7fa539fc9000,1000,2638,,,frontend
1548,960e7b463c5bb14d72199719f7e95c32,Artifact,,memory,,,syscall,0,,,,,,,7fa537bf3000,1000,2638,,,frontend
1549,0ef23f3e9764c7ce1a30724f9e173df3,Artifact,,memory,,,syscall,0,,,,,,,7fa525d43000,1000,2638,,,frontend
1550,b50519735c9b5405d7bb32c3a834876e,Artifact,,memory,,,syscall,0,,,,,,,7fa5138b2000,100000,2638,,,frontend
1551,45f8e62d9f820bebc74fa1f3f85fdc85,Artifact,,memory,,,syscall,0,,,,,,,7fa5138a2000,10000,2638,,,frontend
1552,b979f37d5a4c8fd3ccb61b87c565ab46,Artifact,,memory,,,syscall,0,,,,,,,7fa513892000,10000,2638,,,frontend
1553,4212745c86c2fec13d0b250b8120636d,Artifact,,memory,,,syscall,0,,,,,,,7fa513852000,40000,2638,,,frontend
1554,27b69c2ed5ece857caf31842972bca77,Artifact,,memory,,,syscall,0,,,,,,,7fa513812000,40000,2638,,,frontend
1555,7de9951e368e1e05c26b746e3f6bd4dd,Artifact,,memory,,,syscall,0,,,,,,,7f82f1204000,40000,2629,,,frontend
1556,0a088d0018c7599a9b7ea8cde29a52fc,Artifact,,memory,,,syscall,0,,,,,,,7f82f11e4000,20000,2629,,,frontend
1559,d56ecab7f3458a691f6d464c08da273e,Artifact,,memory,,,syscall,0,,,,,,,7f82f10e4000,100000,2629,,,frontend
1560,387e623d999c1d33feaa0dab66dba32b,Artifact,,memory,,,syscall,0,,,,,,,7f82f08e4000,800000,2629,,,frontend
1561,4feb4df4bb0596774b92c4ba55d2bf51,Artifact,,memory,,,syscall,0,,,,,,,7f82ec8e4000,4000000,2629,,,frontend
1562,2adbc19809b02710e8abbfae41e49b01,Artifact,,memory,,,syscall,0,,,,,,,7f82cc8e4000,20000000,2629,,,frontend
1563,e48ad1545a7023db8210fcad39117efd,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2629,,,frontend
1564,de8c7fafcfe5ade65933c020c9a23840,Artifact,,memory,,,syscall,0,,,,,,,7f82ca8e4000,2000000,2629,,,frontend
1565,cb8fb8c123ac7c1321a8501d00d170e2,Artifact,,memory,,,syscall,0,,,,,,,7f82ca6d3000,210c10,2629,,,frontend
1566,5ca34e6df08585f5a109990c6cd275ae,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2629,,,frontend
1567,5998f1731e74dfc9a1622ad0efd34eb5,Artifact,,memory,,,syscall,1,,,,,,,7f82f11e4000,20000,2629,,,frontend
1568,83d2a34f3c43a7a149a2f1a34871821d,Artifact,,memory,,,syscall,0,,,,,,,7f82f1164000,1000,2629,,,frontend
1569,0cf92ac8c4c3bd526cbc2bdbd46148c6,Artifact,,memory,,,syscall,0,,,,,,,7f82f0cea000,1000,2629,,,frontend
1570,8ecad97e42d8e93aa31c246213008c3b,Artifact,,memory,,,syscall,0,,,,,,,7f82ee914000,1000,2629,,,frontend
1571,c32e951edf00602201566d5b2a52b911,Artifact,,memory,,,syscall,0,,,,,,,7f82dca64000,1000,2629,,,frontend
1572,782f707ed8350c759983105d9d78adb9,Artifact,,memory,,,syscall,0,,,,,,,7f82ca5d3000,100000,2629,,,frontend
1573,c1e1da98e10650c3c5576487e2814f46,Artifact,,memory,,,syscall,0,,,,,,,7f82ca5c3000,10000,2629,,,frontend
1574,ad76775ebcbcf2e5d6fbf0717b5e09b6,Artifact,,memory,,,syscall,0,,,,,,,7f82ca5b3000,10000,2629,,,frontend
1575,3750eb2d45a5f04b1524fb20c57dbfff,Artifact,,memory,,,syscall,0,,,,,,,7f82ca573000,40000,2629,,,frontend
1592,2526113c474ab81f1ea983264f24fae6,Artifact,,memory,,,syscall,0,,,,,,,7f82ca533000,40000,2629,,,frontend
1601,69807fbfdfca4f439d930928cd7428aa,Artifact,,memory,,,syscall,0,,,,,,,7f555a5fa000,40000,2761,,,recommendationservice
1602,3b2d909486095643e71cc793ba6916d0,Artifact,,memory,,,syscall,0,,,,,,,7f555a5da000,20000,2761,,,recommendationservice
1603,e224d595aeaab516991eafdc151c6286,Artifact,,memory,,,syscall,0,,,,,,,7f555a4da000,100000,2761,,,recommendationservice
1604,0f0ac30fe4f53a19621f6ad377c32613,Artifact,,memory,,,syscall,0,,,,,,,7f5559cda000,800000,2761,,,recommendationservice
1605,ca7bfc63cf4695ba89c8feaf658d5116,Artifact,,memory,,,syscall,0,,,,,,,7f5555cda000,4000000,2761,,,recommendationservice
1606,55dc389e67ffe84c5ff6e7e136bb6fa2,Artifact,,memory,,,syscall,0,,,,,,,7f5535cda000,20000000,2761,,,recommendationservice
1607,a86771e2e66beab79d6e58e68b25a4e4,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2761,,,recommendationservice
1608,20306fbfb60e9092094577aad56e9736,Artifact,,memory,,,syscall,0,,,,,,,7f5533cda000,2000000,2761,,,recommendationservice
1609,3f9cea3b59453be41d303ea840d39b94,Artifact,,memory,,,syscall,0,,,,,,,7f5533ac9000,210c10,2761,,,recommendationservice
1610,20d695adf2a756d8f0f5ad5dcedf8789,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2761,,,recommendationservice
1611,fb8909ed22c4cd3f86587160994a2b18,Artifact,,memory,,,syscall,1,,,,,,,7f555a5da000,20000,2761,,,recommendationservice
1612,0ae39a3cfad56e01f2d9676f5706aa09,Artifact,,memory,,,syscall,0,,,,,,,7f555a55a000,1000,2761,,,recommendationservice
1613,013b986537f0ea533856491c9e62d811,Artifact,,memory,,,syscall,0,,,,,,,7f555a0e0000,1000,2761,,,recommendationservice
1614,6b8ece8c941ca0db40d6453bce2b8055,Artifact,,memory,,,syscall,0,,,,,,,7f5557d0a000,1000,2761,,,recommendationservice
1615,a9b960bb05ba0ebad58ae8067e0f6dd5,Artifact,,memory,,,syscall,0,,,,,,,7f5545e5a000,1000,2761,,,recommendationservice
1616,f266e59cda755fa34e395e29f250e9e6,Artifact,,memory,,,syscall,0,,,,,,,7f7cf7681000,40000,2767,,,paymentservice
1617,998279a0f48b3ac5c02d85422c64247c,Artifact,,memory,,,syscall,0,,,,,,,7f7cf7661000,20000,2767,,,paymentservice
1618,51248ea1ee1556e207b2f4076ffdb52d,Artifact,,memory,,,syscall,0,,,,,,,7f7cf7561000,100000,2767,,,paymentservice
1619,b9971a00f53d4c95f818baccd87f7030,Artifact,,memory,,,syscall,0,,,,,,,7f7cf6d61000,800000,2767,,,paymentservice
1620,6f819468d176cbf5c0e7d671d1fcdef1,Artifact,,memory,,,syscall,0,,,,,,,7f7cf2d61000,4000000,2767,,,paymentservice
1621,ea56b6402ecfcd1fa713b9315c911bf8,Artifact,,memory,,,syscall,0,,,,,,,7f7cd2d61000,20000000,2767,,,paymentservice
1622,25f8521039261785eea1d82fbbd488d6,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2767,,,paymentservice
1623,e98d06202105b0f8c17faddcf8fd4153,Artifact,,memory,,,syscall,0,,,,,,,7f7cd0d61000,2000000,2767,,,paymentservice
1624,949a3d77df19b274e78692179f68dbd8,Artifact,,memory,,,syscall,0,,,,,,,7f7cd0b50000,210c10,2767,,,paymentservice
1625,e10f0b31d8da0857dba22d5d386ef60b,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2767,,,paymentservice
1626,6bf2e96c6ae0e26bae5210a3f152d070,Artifact,,memory,,,syscall,1,,,,,,,7f7cf7661000,20000,2767,,,paymentservice
1627,5cd530db99cd8fab3496378482b32226,Artifact,,memory,,,syscall,0,,,,,,,7f7cf75e1000,1000,2767,,,paymentservice
1628,79cf0466bb63ab4d4ff14cdae7ce469c,Artifact,,memory,,,syscall,0,,,,,,,7f7cf7167000,1000,2767,,,paymentservice
1629,d7fdaec3dd3b10ca614a83c3a316cae4,Artifact,,memory,,,syscall,0,,,,,,,7f7cf4d91000,1000,2767,,,paymentservice
1630,6a6248cf44db4565597b85af8aa9e3d8,Artifact,,memory,,,syscall,0,,,,,,,7f7ce2ee1000,1000,2767,,,paymentservice
1631,f113843f2e051ef25c965df4842d0375,Artifact,,memory,,,syscall,0,,,,,,,7f7cd0a50000,100000,2767,,,paymentservice
1632,6e83d4bf507203d7ec1ea47defee8491,Artifact,,memory,,,syscall,0,,,,,,,7f7cd0a40000,10000,2767,,,paymentservice
1633,4535dd3bef840c5d6091745a87c470b9,Artifact,,memory,,,syscall,0,,,,,,,7f7cd0a30000,10000,2767,,,paymentservice
1635,949f43b93de2dac46b80c8b2abfc1807,Artifact,,memory,,,syscall,0,,,,,,,7f55339c9000,100000,2761,,,recommendationservice
1636,3587210dad312ec1f460ff04761a57d8,Artifact,,memory,,,syscall,0,,,,,,,7f7cd09f0000,40000,2767,,,paymentservice
1638,ad02b2acebb3b9a7e3ed0247c3847ade,Artifact,,memory,,,syscall,0,,,,,,,7f9e51991000,40000,2770,,,checkoutservice
1639,40d8eaa9111f877615b2cb4aebd3aea2,Artifact,,memory,,,syscall,0,,,,,,,7f9e51971000,20000,2770,,,checkoutservice
1640,d8ceecffb9a0f6439000c28eb0fcff1d,Artifact,,memory,,,syscall,0,,,,,,,7f9e51871000,100000,2770,,,checkoutservice
1641,e3f9ed8fec15ac2daa184e4fab48b885,Artifact,,memory,,,syscall,0,,,,,,,7f9e51071000,800000,2770,,,checkoutservice
1642,dae7256ca39899bc437fcfefeecf044f,Artifact,,memory,,,syscall,0,,,,,,,7f9e4d071000,4000000,2770,,,checkoutservice
1643,cf7d77a469f65a320b78488a8e69eafa,Artifact,,memory,,,syscall,0,,,,,,,7f9e2d071000,20000000,2770,,,checkoutservice
1644,cacc9ac37424d7afdf5153c3f46cf654,Artifact,,memory,,,syscall,0,,,,,,,c000000000,4000000,2770,,,checkoutservice
1645,19c863ab39bb6ce1394e1d6a2f288ebb,Artifact,,memory,,,syscall,0,,,,,,,7f9e2b071000,2000000,2770,,,checkoutservice
1646,ffec59490712396517bdd8e7f1b880cf,Artifact,,memory,,,syscall,0,,,,,,,7f9e2ae60000,210c10,2770,,,checkoutservice
1647,db173c286cc31ee714d2e53d01dd5b37,Artifact,,memory,,,syscall,0,,,,,,,c000000000,400000,2770,,,checkoutservice
1648,520c2091018169d26d647534a1366458,Artifact,,memory,,,syscall,1,,,,,,,7f9e51971000,20000,2770,,,checkoutservice
